Frequency Set (GHz)	THz Photocurrent (nA)	Delay Length (mm)	Frequency Act (GHz)	(Frequency corr. smooth (GHz))	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Offset Fit	Amplitude FFT	Phase FFT	Frequency FFT	Offset FFT	Timestamp (s)
561.600	0.010	0.000	561.233	561.172	4.544	0.575	3.822	0.539	0.000	0.549	3.822	789583.650	1740153451.036
561.800	-0.067	0.000	561.427	561.374	4.452	1.264	3.823	-0.217	0.000	1.231	3.823	82722.104	1740153451.328
562.000	-0.005	0.000	561.635	561.572	5.483	2.217	3.824	0.207	0.000	2.178	3.824	122.386	1740153451.630
562.200	0.030	0.000	561.849	561.775	4.883	3.375	3.826	-0.366	0.000	1.984	3.826	401563.952	1740153451.961
562.400	-0.096	0.000	561.997	561.956	4.848	4.054	3.827	0.260	0.000	2.688	3.827	83636.770	1740153452.233
562.600	-0.010	0.000	562.204	562.146	4.846	5.013	3.828	0.104	0.000	3.662	3.828	155041.138	1740153452.510
562.800	-0.059	0.000	562.421	562.354	3.994	5.827	3.830	-0.209	0.000	-0.501	3.830	29229.959	1740153452.831
563.000	0.029	0.000	562.625	562.558	4.915	0.383	3.831	-0.066	0.000	0.377	3.831	10142.094	1740153453.156
563.200	0.037	0.000	562.799	562.753	5.063	1.428	3.832	-0.750	0.000	1.402	3.832	1384061.530	1740153453.447
563.400	0.028	0.000	563.013	562.956	3.904	2.346	3.834	0.317	0.000	2.313	3.834	134985.782	1740153453.740
563.600	-0.050	0.000	563.225	563.161	3.869	3.190	3.835	-0.211	0.000	1.916	3.835	206498.314	1740153454.063
563.800	-0.029	0.000	563.419	563.362	3.640	4.058	3.836	-0.130	0.000	2.803	3.836	62928.337	1740153454.373
564.000	-0.034	0.000	563.625	563.564	3.756	4.808	3.838	-0.099	0.000	3.558	3.838	2107.447	1740153454.683
564.200	0.006	0.000	563.824	563.766	3.560	5.714	3.839	0.209	0.000	-0.606	3.839	199713.677	1740153455.010
564.400	0.039	0.000	564.023	563.968	3.407	0.224	3.841	-0.503	0.000	0.224	3.841	203262.133	1740153455.290
564.600	-0.041	0.000	564.233	564.171	3.704	1.068	3.842	0.008	0.000	1.071	3.842	719.428	1740153455.619
564.800	0.007	0.000	564.426	564.369	3.745	1.952	3.843	-0.195	0.000	1.908	3.843	186699.417	1740153455.930
565.000	0.059	0.000	564.630	564.567	3.399	2.666	3.845	0.373	0.000	1.471	3.845	52964.505	1740153456.241
565.200	-0.048	0.000	564.794	564.750	4.002	3.517	3.846	-1.281	0.000	2.392	3.846	3353824.338	1740153456.500
565.400	0.051	0.000	565.013	564.950	3.641	4.393	3.847	0.298	0.000	3.237	3.847	92874.659	1740153456.820
565.600	0.068	0.000	565.179	565.137	4.093	4.989	3.849	-0.393	0.000	3.836	3.849	151594.688	1740153457.096
565.800	0.068	0.000	565.396	565.337	4.711	6.068	3.850	0.403	0.000	-0.246	3.850	523874.052	1740153457.381
566.000	0.069	0.000	565.576	565.531	4.187	0.663	3.851	-0.471	0.000	0.646	3.851	380848.123	1740153457.667
566.200	0.045	0.000	565.766	565.719	4.281	1.347	3.853	-0.221	0.000	1.309	3.853	244076.425	1740153457.949
566.400	-0.004	0.000	565.987	565.929	4.598	2.352	3.854	-0.240	0.000	2.304	3.854	260243.522	1740153458.221
566.600	0.059	0.000	566.165	566.118	3.903	3.095	3.856	-1.339	0.000	2.048	3.856	4643852.177	1740153458.500
566.800	0.030	0.000	566.400	566.332	5.435	3.716	3.857	-0.483	0.000	2.686	3.857	526217.331	1740153458.815
567.000	-0.044	0.000	566.611	566.550	7.144	4.908	3.858	-0.198	0.000	3.879	3.858	22189.979	1740153459.123
567.200	-0.033	0.000	566.822	566.763	7.086	5.960	3.860	0.143	0.000	-0.354	3.860	200480.972	1740153459.444
567.400	-0.005	0.000	567.031	566.967	8.122	0.750	3.861	-0.402	0.000	0.728	3.861	128272.480	1740153459.769
567.600	-0.014	0.000	567.226	567.171	7.875	1.867	3.862	-0.336	0.000	1.824	3.862	364339.737	1740153460.073
567.800	-0.011	0.000	567.429	567.368	6.164	2.704	3.864	-0.035	0.000	1.748	3.864	69675.148	1740153460.400
568.000	0.034	0.000	567.621	567.570	6.865	3.734	3.865	-0.566	0.000	2.802	3.865	739378.553	1740153460.680
568.200	0.028	0.000	567.836	567.770	5.083	4.699	3.866	-0.586	0.000	3.771	3.866	703584.831	1740153460.997
568.400	0.011	0.000	567.989	567.947	5.359	5.243	3.868	-0.474	0.000	4.323	3.868	321183.175	1740153461.270
568.600	-0.003	0.000	568.201	568.145	5.559	6.268	3.869	0.460	0.000	-0.030	3.869	552739.938	1740153461.575
568.800	-0.046	0.000	568.413	568.352	3.943	1.004	3.871	-0.056	0.000	0.956	3.871	0.707	1740153461.884
569.000	-0.036	0.000	568.635	568.571	3.994	1.528	3.872	-0.200	0.000	1.488	3.872	131027.602	1740153462.211
569.200	-0.037	0.000	568.820	568.764	4.869	2.393	3.873	-0.140	0.000	2.355	3.873	132186.505	1740153462.516
569.400	-0.015	0.000	569.027	568.965	4.830	3.360	3.875	0.668	0.000	2.533	3.875	866502.067	1740153462.844
569.600	0.035	0.000	569.221	569.168	4.893	4.271	3.876	-0.442	0.000	3.448	3.876	381535.916	1740153463.135
569.800	-0.020	0.000	569.424	569.366	4.928	5.131	3.877	0.388	0.000	4.314	3.877	448264.507	1740153463.430
570.000	-0.021	0.000	569.641	569.568	4.068	6.027	3.879	-0.839	0.000	-0.285	3.879	1122196.714	1740153463.767
570.200	-0.077	0.000	569.831	569.775	4.429	0.439	3.880	0.294	0.000	0.424	3.880	352132.195	1740153464.069
570.400	0.001	0.000	570.029	569.967	4.947	1.346	3.881	0.187	0.000	1.289	3.881	147663.439	1740153464.396
570.600	-0.077	0.000	570.229	570.172	5.058	2.174	3.883	-0.319	0.000	2.125	3.883	348154.427	1740153464.682
570.800	0.016	0.000	570.429	570.371	5.876	3.116	3.884	-0.016	0.000	2.409	3.884	21783.353	1740153465.006
571.000	0.008	0.000	570.638	570.574	5.862	4.168	3.885	0.134	0.000	3.466	3.885	42400.016	1740153465.324
571.200	0.018	0.000	570.833	570.772	5.787	5.040	3.887	0.183	0.000	4.343	3.887	65943.664	1740153465.646
571.400	0.060	0.000	571.027	570.971	5.313	5.934	3.888	0.340	0.000	-0.375	3.888	184525.191	1740153465.946
571.600	-0.002	0.000	571.231	571.169	5.424	0.503	3.890	-0.054	0.000	0.485	3.890	4525.963	1740153466.250
571.800	-0.053	0.000	571.433	571.374	5.429	1.574	3.891	-0.728	0.000	1.538	3.891	964045.689	1740153466.570
572.000	-0.012	0.000	571.644	571.575	4.794	2.315	3.892	-0.350	0.000	2.275	3.892	464435.229	1740153466.900
572.200	0.021	0.000	571.831	571.774	5.392	3.265	3.894	-0.235	0.000	2.651	3.894	98299.798	1740153467.204
572.400	0.032	0.000	572.035	571.971	4.376	4.289	3.895	0.606	0.000	3.684	3.895	542986.792	1740153467.520
572.600	0.021	0.000	572.230	572.171	3.949	5.006	3.896	0.372	0.000	4.396	3.896	342623.086	1740153467.839
572.800	0.001	0.000	572.427	572.372	3.884	5.772	3.898	0.233	0.000	-0.549	3.898	66120.298	1740153468.124
573.000	-0.003	0.000	572.587	572.544	3.860	0.318	3.899	-0.250	0.000	0.274	3.899	135584.642	1740153468.406
573.200	-0.041	0.000	572.801	572.741	3.633	1.004	3.900	0.645	0.000	0.969	3.900	694693.095	1740153468.691
573.400	0.025	0.000	573.014	572.954	3.859	1.862	3.902	-0.549	0.000	1.838	3.902	666958.500	1740153469.020
573.600	-0.039	0.000	573.218	573.164	3.552	2.798	3.903	0.409	0.000	2.287	3.903	380342.598	1740153469.339
573.800	0.042	0.000	573.425	573.366	4.024	3.480	3.905	-0.888	0.000	2.994	3.905	1740874.308	1740153469.657
574.000	-0.072	0.000	573.626	573.571	4.595	4.394	3.906	0.075	0.000	3.921	3.906	159.182	1740153469.963
574.200	-0.008	0.000	573.827	573.771	4.251	5.221	3.907	-0.295	0.000	4.737	3.907	129666.274	1740153470.254
574.400	0.029	0.000	574.028	573.964	4.937	6.037	3.909	0.571	0.000	-0.272	3.909	1061246.853	1740153470.579
574.600	0.055	0.000	574.244	574.180	6.135	0.779	3.910	0.052	0.000	0.767	3.910	20037.959	1740153470.899
574.800	0.014	0.000	574.435	574.373	6.049	1.687	3.911	-0.697	0.000	1.661	3.911	944519.609	1740153471.215
575.000	0.062	0.000	574.628	574.571	5.651	2.558	3.913	0.100	0.000	2.523	3.913	86830.566	1740153471.522
575.200	-0.068	0.000	574.793	574.751	6.477	3.385	3.914	-0.340	0.000	3.003	3.914	179129.788	1740153471.766
575.400	0.046	0.000	574.960	574.914	6.486	4.237	3.915	0.477	0.000	3.865	3.915	561938.388	1740153472.034
575.600	-0.015	0.000	575.187	575.124	5.942	5.162	3.917	-0.109	0.000	4.794	3.917	16538.851	1740153472.330
575.800	0.020	0.000	575.410	575.344	6.620	6.136	3.918	0.406	0.000	-0.166	3.918	406729.674	1740153472.653
576.000	0.025	0.000	575.624	575.558	6.779	0.977	3.920	0.283	0.000	0.959	3.920	187265.199	1740153472.975
576.200	-0.031	0.000	575.825	575.766	5.813	1.957	3.921	-0.205	0.000	1.912	3.921	67421.056	1740153473.292
576.400	0.004	0.000	576.025	575.969	5.208	2.863	3.922	0.361	0.000	2.562	3.922	367634.182	1740153473.599
576.600	0.007	0.000	576.218	576.163	4.935	3.772	3.924	0.534	0.000	3.491	3.924	602162.250	1740153473.882
576.800	0.076	0.000	576.433	576.369	3.905	4.635	3.925	0.087	0.000	4.345	3.925	4693.845	1740153474.208
577.000	0.000	0.000	576.589	576.548	3.939	5.104	3.926	0.090	0.000	4.832	3.926	819.409	1740153474.470
577.200	0.047	0.000	576.809	576.743	4.049	6.169	3.928	-0.002	0.000	-0.120	3.928	9286.861	1740153474.770
577.400	-0.012	0.000	577.021	576.956	3.684	0.540	3.929	0.056	0.000	0.543	3.929	1529.954	1740153475.086
577.600	0.074	0.000	577.181	577.137	4.874	1.337	3.930	0.561	0.000	1.313	3.930	591077.661	1740153475.356
577.800	-0.010	0.000	577.402	577.342	4.070	2.405	3.932	-0.787	0.000	2.378	3.932	1221681.930	1740153475.660
578.000	-0.026	0.000	577.615	577.551	4.106	3.003	3.933	-0.235	0.000	2.827	3.933	122282.767	1740153475.960
578.200	0.057	0.000	577.837	577.768	5.256	4.120	3.934	0.051	0.000	3.955	3.934	796.455	1740153476.284
578.400	-0.022	0.000	578.032	577.970	4.391	5.093	3.936	-0.244	0.000	4.931	3.936	133000.758	1740153476.605
578.600	0.048	0.000	578.220	578.166	4.124	5.859	3.937	0.342	0.000	-0.459	3.937	128444.224	1740153476.905
578.800	0.035	0.000	578.430	578.366	4.369	0.354	3.939	0.081	0.000	0.340	3.939	14814.378	1740153477.227
579.000	-0.032	0.000	578.628	578.570	4.784	1.181	3.940	-0.477	0.000	1.166	3.940	287014.135	1740153477.519
579.200	-0.048	0.000	578.843	578.774	5.461	2.152	3.941	-0.067	0.000	2.110	3.941	1918.804	1740153477.866
579.400	-0.025	0.000	579.028	578.976	5.456	3.142	3.943	-0.237	0.000	3.074	3.943	123323.802	1740153478.167
579.600	-0.006	0.000	579.226	579.169	5.396	3.918	3.944	0.212	0.000	3.871	3.944	51181.426	1740153478.475
579.800	0.059	0.000	579.427	579.368	6.342	4.894	3.945	0.625	0.000	4.863	3.945	665754.565	1740153478.782
580.000	0.024	0.000	579.633	579.572	5.375	6.124	3.947	-0.284	0.000	-0.182	3.947	219768.216	1740153479.100
580.200	-0.100	0.000	579.834	579.777	3.692	0.501	3.948	0.093	0.000	0.479	3.948	1343.607	1740153479.424
580.400	0.058	0.000	580.026	579.970	5.072	1.269	3.949	-0.594	0.000	1.267	3.949	606798.804	1740153479.730
580.600	-0.091	0.000	580.225	580.168	4.233	2.309	3.951	-1.145	0.000	2.304	3.951	3065054.989	1740153480.040
580.800	-0.077	0.000	580.434	580.368	3.661	2.940	3.952	0.170	0.000	2.955	3.952	27412.080	1740153480.365
581.000	0.071	0.000	580.624	580.570	4.199	3.919	3.954	-0.108	0.000	3.958	3.954	15625.957	1740153480.658
581.200	-0.000	0.000	580.833	580.768	3.764	4.675	3.955	0.629	0.000	4.696	3.955	614575.303	1740153480.974
581.400	-0.035	0.000	580.994	580.954	4.030	5.315	3.956	0.009	0.000	5.249	3.956	3002.387	1740153481.247
581.600	0.039	0.000	581.205	581.147	4.179	0.029	3.958	0.729	0.000	0.077	3.958	1258854.177	1740153481.535
581.800	0.032	0.000	581.392	581.339	3.788	0.705	3.959	-0.569	0.000	0.770	3.959	576092.089	1740153481.821
582.000	0.035	0.000	581.606	581.542	5.185	1.503	3.960	-0.129	0.000	1.567	3.960	37232.213	1740153482.142
582.200	0.006	0.000	581.813	581.755	4.642	2.737	3.962	0.134	0.000	2.811	3.962	32670.342	1740153482.447
582.400	0.027	0.000	582.018	581.960	4.418	3.359	3.963	-0.278	0.000	3.450	3.963	117495.338	1740153482.743
582.600	0.023	0.000	582.230	582.167	5.736	4.252	3.964	0.129	0.000	4.347	3.964	25416.963	1740153483.070
582.800	-0.009	0.000	582.425	582.366	5.330	5.234	3.966	0.249	0.000	5.338	3.966	67015.505	1740153483.383
583.000	0.001	0.000	582.627	582.569	5.653	5.973	3.967	0.423	0.000	-0.214	3.967	302909.151	1740153483.697
583.200	-0.050	0.000	582.819	582.763	7.320	0.832	3.969	0.373	0.000	0.948	3.969	247121.554	1740153483.979
583.400	0.042	0.000	583.031	582.968	5.476	1.648	3.970	-0.075	0.000	1.767	3.970	20193.834	1740153484.301
583.600	0.060	0.000	583.234	583.175	7.668	2.541	3.971	-0.790	0.000	2.672	3.971	1004355.739	1740153484.625
583.800	-0.043	0.000	583.425	583.370	7.508	3.796	3.973	0.023	0.000	3.941	3.973	2130.675	1740153484.939
584.000	0.013	0.000	583.622	583.568	5.323	4.501	3.974	-0.092	0.000	4.646	3.974	166160.256	1740153485.240
584.200	0.001	0.000	583.829	583.767	7.195	5.305	3.975	1.151	0.000	5.145	3.975	2056576.027	1740153485.565
584.400	-0.030	0.000	584.028	583.970	6.410	0.265	3.977	0.080	0.000	0.430	3.977	33452.706	1740153485.855
584.600	-0.037	0.000	584.192	584.146	4.921	0.829	3.978	0.126	0.000	0.987	3.978	618.680	1740153486.138
584.800	0.023	0.000	584.405	584.347	6.689	1.693	3.979	-0.317	0.000	1.885	3.979	65385.276	1740153486.445
585.000	0.044	0.000	584.616	584.555	5.580	2.877	3.981	0.157	0.000	3.072	3.981	65972.795	1740153486.734
585.200	-0.024	0.000	584.784	584.735	4.775	3.557	3.982	-0.023	0.000	3.759	3.982	6155.944	1740153487.015
585.400	-0.008	0.000	584.999	584.940	4.757	4.567	3.983	0.431	0.000	4.778	3.983	193956.696	1740153487.327
585.600	0.055	0.000	585.217	585.154	3.629	5.289	3.985	0.045	0.000	5.109	3.985	496.953	1740153487.654
585.800	-0.045	0.000	585.418	585.363	4.844	6.031	3.986	0.561	0.000	-0.033	3.986	428289.222	1740153487.950
586.000	0.046	0.000	585.640	585.576	4.567	0.966	3.988	-0.260	0.000	1.215	3.988	205829.159	1740153488.276
586.200	0.038	0.000	585.824	585.769	3.550	1.591	3.989	-0.470	0.000	1.816	3.989	354577.006	1740153488.583
586.400	0.008	0.000	586.023	585.967	4.243	2.402	3.990	-0.312	0.000	2.672	3.990	118125.068	1740153488.892
586.600	0.013	0.000	586.229	586.167	3.539	3.303	3.992	0.047	0.000	3.584	3.992	0.030	1740153489.196
586.800	-0.068	0.000	586.423	586.368	4.217	3.902	3.993	0.357	0.000	4.142	3.993	295889.633	1740153489.497
587.000	-0.006	0.000	586.588	586.544	5.120	4.889	3.994	0.196	0.000	4.687	3.994	133407.650	1740153489.775
587.200	0.012	0.000	586.806	586.748	4.047	5.714	3.996	0.475	0.000	-0.251	3.996	269696.848	1740153490.062
587.400	0.011	0.000	587.015	586.952	5.143	0.188	3.997	0.544	0.000	0.548	3.997	555175.012	1740153490.380
587.600	-0.042	0.000	587.183	587.138	5.673	1.264	3.998	0.682	0.000	1.674	3.998	1063316.508	1740153490.656
587.800	0.017	0.000	587.403	587.342	4.670	1.932	4.000	-0.577	0.000	2.327	4.000	278796.000	1740153490.949
588.000	0.021	0.000	587.618	587.552	6.762	2.956	4.001	-0.667	0.000	3.293	4.001	603596.282	1740153491.264
588.200	0.016	0.000	587.822	587.763	5.855	4.376	4.003	0.497	0.000	4.234	4.003	212230.663	1740153491.584
588.400	0.030	0.000	588.026	587.967	4.271	5.044	4.004	0.433	0.000	4.849	4.004	221757.044	1740153491.907
588.600	0.045	0.000	588.219	588.167	4.841	5.901	4.005	0.301	0.000	0.097	4.005	83681.509	1740153492.215
588.800	0.050	0.000	588.421	588.366	3.769	0.558	4.007	0.252	0.000	1.093	4.007	321772.330	1740153492.519
589.000	-0.071	0.000	588.629	588.568	4.167	1.064	4.008	-0.700	0.000	1.604	4.008	420079.637	1740153492.834
589.200	0.007	0.000	588.835	588.777	4.697	2.315	4.009	-0.441	0.000	2.811	4.009	313233.594	1740153493.161
589.400	-0.054	0.000	589.051	588.988	2.893	3.006	4.011	-0.532	0.000	3.555	4.011	551034.214	1740153493.495
589.600	-0.019	0.000	589.225	589.175	4.201	3.492	4.012	-0.510	0.000	3.361	4.012	761981.005	1740153493.800
589.800	-0.048	0.000	589.429	589.372	5.034	4.619	4.013	-0.168	0.000	4.498	4.013	118892.226	1740153494.109
590.000	0.022	0.000	589.626	589.569	3.664	5.426	4.015	-0.344	0.000	5.305	4.015	228024.708	1740153494.400
590.200	0.019	0.000	589.828	589.769	4.915	6.175	4.016	0.737	0.000	0.556	4.016	765055.860	1740153494.730
590.400	-0.023	0.000	590.039	589.977	5.333	0.995	4.017	-0.660	0.000	1.700	4.017	769509.821	1740153495.047
590.600	0.016	0.000	590.228	590.170	4.191	1.631	4.019	0.478	0.000	2.388	4.019	538944.726	1740153495.358
590.800	0.029	0.000	590.428	590.368	5.651	2.482	4.020	-0.391	0.000	3.209	4.020	107572.002	1740153495.675
591.000	-0.017	0.000	590.631	590.571	5.835	3.517	4.022	-0.123	0.000	3.493	4.022	9947.535	1740153495.966
591.200	0.019	0.000	590.835	590.773	5.582	4.280	4.023	0.078	0.000	4.189	4.023	3933.530	1740153496.290
591.400	0.048	0.000	591.046	590.976	7.306	5.327	4.024	0.305	0.000	5.219	4.024	34078.794	1740153496.621
591.600	0.043	0.000	591.234	591.177	6.103	0.125	4.026	-0.297	0.000	0.920	4.026	436400.450	1740153496.934
591.800	0.002	0.000	591.431	591.373	6.511	0.797	4.027	0.248	0.000	1.632	4.027	235044.272	1740153497.250
592.000	-0.025	0.000	591.617	591.566	7.508	1.879	4.028	-0.757	0.000	2.689	4.028	585218.193	1740153497.528
592.200	0.043	0.000	591.820	591.761	5.794	2.881	4.030	-0.679	0.000	3.702	4.030	411844.317	1740153497.845
592.400	0.035	0.000	592.037	591.968	5.859	3.776	4.031	-0.616	0.000	3.734	4.031	769588.691	1740153498.170
592.600	-0.011	0.000	592.233	592.173	5.377	4.776	4.032	-0.185	0.000	4.691	4.032	145314.302	1740153498.480
592.800	-0.006	0.000	592.427	592.369	4.332	5.478	4.034	-0.024	0.000	5.380	4.034	6086.195	1740153498.800
593.000	-0.018	0.000	592.627	592.571	4.578	0.048	4.035	0.275	0.000	0.965	4.035	152936.125	1740153499.087
593.200	-0.070	0.000	592.834	592.769	4.338	0.903	4.037	0.600	0.000	1.862	4.037	533242.353	1740153499.404
593.400	-0.043	0.000	592.992	592.947	4.660	1.600	4.038	-1.400	0.000	2.551	4.038	3744088.831	1740153499.683
593.600	0.011	0.000	593.200	593.143	4.669	2.570	4.039	-0.116	0.000	3.497	4.039	6994.634	1740153499.972
593.800	0.083	0.000	593.414	593.353	4.029	3.472	4.041	0.277	0.000	3.412	4.041	125436.769	1740153500.277
594.000	-0.062	0.000	593.580	593.535	3.933	4.162	4.042	-0.803	0.000	4.060	4.042	1442504.874	1740153500.554
594.200	0.039	0.000	593.799	593.738	4.068	5.036	4.043	0.163	0.000	4.986	4.043	688.198	1740153500.847
594.400	-0.007	0.000	594.008	593.948	3.624	5.909	4.045	-0.256	0.000	0.616	4.045	149000.009	1740153501.153
594.600	-0.012	0.000	594.180	594.132	4.229	0.338	4.046	1.178	0.000	1.365	4.046	2480690.390	1740153501.424
594.800	-0.004	0.000	594.403	594.339	4.401	1.337	4.047	0.006	0.000	2.408	4.047	34196.316	1740153501.740
595.000	-0.013	0.000	594.614	594.555	3.856	2.109	4.049	-0.655	0.000	3.169	4.049	567093.051	1740153502.030
595.200	-0.034	0.000	594.833	594.767	4.774	3.147	4.050	-0.591	0.000	3.080	4.050	308568.042	1740153502.360
595.400	-0.020	0.000	595.034	594.970	4.313	4.063	4.052	0.187	0.000	4.017	4.052	32150.104	1740153502.684
595.600	-0.014	0.000	595.230	595.170	4.437	4.750	4.053	0.013	0.000	4.684	4.053	35968.360	1740153503.004
595.800	0.074	0.000	595.423	595.370	5.238	5.652	4.054	0.457	0.000	0.503	4.054	203850.164	1740153503.306
596.000	0.032	0.000	595.620	595.564	4.959	0.336	4.056	0.179	0.000	1.511	4.056	19874.992	1740153503.602
596.200	-0.009	0.000	595.833	595.771	5.408	1.137	4.057	0.351	0.000	2.336	4.057	421905.949	1740153503.928
596.400	0.021	0.000	596.049	595.980	5.961	2.218	4.058	0.092	0.000	3.402	4.058	212399.830	1740153504.267
596.600	-0.022	0.000	596.226	596.175	4.505	3.281	4.060	-0.623	0.000	3.249	4.060	845303.453	1740153504.573
596.800	-0.031	0.000	596.422	596.369	4.477	3.715	4.061	-0.222	0.000	3.677	4.061	33406.417	1740153504.872
597.000	0.007	0.000	596.624	596.567	5.947	4.663	4.062	0.482	0.000	4.589	4.062	278231.549	1740153505.164
597.200	-0.060	0.000	596.790	596.749	4.534	5.647	4.064	0.038	0.000	0.591	4.064	98.390	1740153505.440
597.400	-0.014	0.000	596.960	596.921	5.578	6.107	4.065	0.119	0.000	1.099	4.065	645.819	1740153505.675
597.600	-0.029	0.000	597.182	597.113	5.899	1.023	4.066	-0.258	0.000	2.290	4.066	70371.904	1740153506.001
597.800	-0.023	0.000	597.405	597.342	4.698	1.829	4.068	-0.710	0.000	3.130	4.068	622558.876	1740153506.304
598.000	-0.010	0.000	597.615	597.552	5.871	2.761	4.069	-0.324	0.000	2.718	4.069	9438.228	1740153506.620
598.200	-0.001	0.000	597.820	597.761	5.775	3.839	4.071	0.381	0.000	3.827	4.071	257537.863	1740153506.935
598.400	0.017	0.000	598.026	597.967	5.607	4.604	4.072	0.329	0.000	4.546	4.072	35954.692	1740153507.233
598.600	-0.083	0.000	598.244	598.172	6.029	5.528	4.073	0.288	0.000	5.461	4.073	764.060	1740153507.564
598.800	0.080	0.000	598.433	598.374	6.077	0.229	4.075	0.270	0.000	1.627	4.075	114682.519	1740153507.880
599.000	0.002	0.000	598.628	598.573	5.889	0.997	4.076	-0.136	0.000	2.397	4.076	20139.184	1740153508.186
599.200	0.020	0.000	598.830	598.770	6.682	1.883	4.077	-0.690	0.000	3.271	4.077	429318.134	1740153508.511
599.400	-0.006	0.000	599.030	598.975	6.344	2.885	4.079	-0.972	0.000	2.832	4.079	1407153.626	1740153508.809
599.600	0.005	0.000	599.243	599.179	7.073	3.747	4.080	-0.161	0.000	3.732	4.080	8.683	1740153509.133
599.800	0.021	0.000	599.426	599.368	7.529	4.701	4.081	0.044	0.000	4.655	4.081	112476.959	1740153509.441
600.000	-0.053	0.000	599.629	599.571	6.383	5.721	4.083	0.625	0.000	0.901	4.083	220534.334	1740153509.768
600.200	0.022	0.000	599.824	599.770	6.376	0.280	4.084	0.739	0.000	1.784	4.084	1093573.911	1740153510.059
600.400	-0.070	0.000	600.026	599.970	6.435	1.234	4.086	-0.027	0.000	2.751	4.086	49430.350	1740153510.363
600.600	0.021	0.000	600.243	600.173	5.699	2.217	4.087	-0.957	0.000	3.727	4.087	1033687.145	1740153510.700
600.800	0.046	0.000	600.425	600.373	5.366	3.129	4.088	0.226	0.000	3.103	4.088	254723.243	1740153511.010
601.000	-0.058	0.000	600.625	600.569	4.762	3.953	4.090	-0.257	0.000	3.930	4.090	244374.176	1740153511.314
601.200	-0.019	0.000	600.817	600.760	4.311	4.680	4.091	0.299	0.000	4.620	4.091	84125.181	1740153511.600
601.400	0.004	0.000	601.027	600.965	4.719	5.522	4.092	0.211	0.000	5.464	4.092	3127.889	1740153511.920
601.600	0.041	0.000	601.184	601.144	4.294	0.020	4.094	0.350	0.000	1.641	4.094	12464.797	1740153512.182
601.800	-0.002	0.000	601.408	601.341	5.228	0.776	4.095	0.007	0.000	2.394	4.095	6662.836	1740153512.502
602.000	-0.001	0.000	601.614	601.558	5.542	2.013	4.096	-0.396	0.000	3.616	4.096	41430.394	1740153512.796
602.200	0.006	0.000	601.777	601.733	4.292	2.904	4.098	-0.049	0.000	2.851	4.098	42781.336	1740153513.067
602.400	-0.034	0.000	601.998	601.937	3.604	3.626	4.099	-0.323	0.000	3.568	4.099	135935.337	1740153513.380
